Contains Your Team	 Date	 Match #	 Match Type	 Team Number	 Spectating Team	 Starting Position	 SP-Autonomous	 SP-Off Platform	 SP-Cross Line	 SP-RocketHatchLow	 SP-RocketHatchMid	 SP-RocketHatchHigh	 SP-RocketHatchDropped	 SP-RocketCargoLow	 SP-RocketCargoMid	 SP-RocketCargoHigh	 SP-RocketCargoDropped	 SP-CargoShipHatches	 SP-CargoShipCargo	 CP-Defense	 CP-RocketHatchLow	 CP-RocketHatchMid	 CP-RocketHatchHigh	 CP-RocketHatchDropped	 CP-HatchFromLoadingZone	 CP-RocketCargoLow	 CP-RocketCargoMid	 CP-RocketCargoHigh	 CP-RocketCargoDropped	 CP-CargoFromLoadingZone	 CP-CargoShipHatches	 CP-CargoShipCargo	 EG-Ending Location	 EG-Climbing Help	 Penalties	 Yellow Card	 Red Card	 Red Score	 Blue Score	 Robot Dead Time	 Sandstorm Notes	 Clear Skies Notes		
	2019/03/23 15:26:50	26	Qualification	5588	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	1	0	0	false	0	0	0	0	false	1	0	No Climb	0	false	false	false	57	55	0				
	2019/03/23 15:33:53	27	Qualification	4681	Red	High	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	1	0	0	false	0	0	0	0	false	0	1	No Climb	0	false	false	false	65	68	0				
	2019/03/23 15:46:46	29	Qualification	7118	Red	Low	false	false	false	0	0	0	0	0	0	0	0	0	0	false	1	0	0	1	false	0	0	0	0	true	0	0	No Climb	0	false	false	false	57	17	0		kind of dead the entire match		
	2019/03/23 15:53:27	30	Qualification	4309	Red	High	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	false	0	0	0	0	false	3	0	No Climb	0	false	false	false	74	57	0				
	2019/03/23 16:00:03	31	Qualification	3663	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	37	70	0				
	2019/03/23 16:07:12	32	Qualification	2412	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	false	0	2	0	0	false	0	3	No Climb	0	false	false	false	68	65	0		"robot has a level 3 climber, but it failed this round, from the looks of it"		
	2019/03/23 16:16:11	33	Qualification	7461	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	1	true	1	3	Low	0	false	false	false	40	48	0		"they've got a mechanism to pick up hatches, but it's haphazard and less effective than their cargo depositor, which is very reliable, if a little stupid-looking.
They've got good drivers."		
	2019/03/23 16:24:27	34	Qualification	3681	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	false	1	1	0	1	false	0	0	0	0	true	2	0	Low	0	false	false	false	65	57	0		"It looks like their robot was designed to do cargo best, but they exclusively did hatches this round. weird"		
	2019/03/23 16:30:48	35	Qualification	1258	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	1	false	0	0	0	0	true	2	0	Low	0	false	false	false	48	65	0		A good hatch depositor and good drivers make this robot very effective IMO		
	2019/03/23 16:43:09	36	Qualification	1983	Red	Middle	false	true	true	1	0	0	0	0	0	0	0	0	0	false	1	2	2	0	false	0	0	0	2	false	0	0	High	0	false	false	false	65	53	0		"very impressive performance, but cargo transfer from picker-upper to depositor doesn't look the best"		
	2019/03/23 16:49:57	37	Qualification	3070	Red	High	true	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	42	66	0				
	2019/03/23 16:58:46	38	Qualification	5803	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	false	0	0	0	0	true	2	3	High	0	false	false	false	59	63	0		"really fast climb, less than ten seconds to set up and less than five to climb"		
	2019/03/23 17:05:00	39	Qualification	4512	Red	Middle	false	true	false	1	0	0	0	0	0	0	0	0	0	false	2	2	1	1	false	0	0	0	0	true	0	0	No Climb	0	false	false	false	81	48	0				
	2019/03/23 17:11:52	40	Qualification	4205	Red	Middle	false	true	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	0	3	Middle	0	false	false	false	64	75	0				
	2019/03/23 17:18:41	41	Qualification	1983	Red	Middle	false	true	false	0	0	0	0	0	0	0	0	1	0	false	1	0	0	0	false	0	0	0	0	true	3	2	Low	0	false	false	false	64	47	0				
	2019/03/23 17:25:04	42	Qualification	4089	Red	Low	false	true	false	0	0	0	0	0	0	0	1	0	0	false	0	0	0	0	false	0	0	0	0	false	0	4	Low	0	false	false	false	57	69	0				
	2019/03/23 17:32:46	43	Qualification	4911	Red	Low	false	true	false	1	0	0	0	0	0	0	0	0	0	false	1	2	0	0	false	2	2	0	0	true	0	2	Low	0	false	false	false	65	35	0				
	2019/03/23 17:41:04	44	Qualification	949	Red	Low	false	true	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	1	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	43	69	0				
	2019/03/23 17:47:18	45	Qualification	2928	Red	Middle	false	true	false	0	0	0	0	0	0	0	0	1	0	true	0	0	0	0	false	0	0	0	0	true	1	0	Middle	0	false	false	false	56	67	0				
	2019/03/23 17:58:25	46	Qualification	3826	Red	Middle	false	true	false	0	0	0	0	0	0	0	0	1	0	false	2	1	0	0	false	2	0	0	0	true	1	0	Low	0	false	false	false	81	87	0				
	2019/03/23 18:04:24	47	Qualification	1258	Red	High	false	true	false	0	0	0	0	0	0	0	0	1	0	true	1	0	0	1	false	0	0	0	0	false	2	0	No Climb	0	false	false	false	68	64	0				
	2019/03/23 18:17:31	48	Qualification	7461	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	false	0	0	0	2	true	0	0	Middle	0	false	false	false	56	57	0		intake of cargo good output not the greatest 		
	2019/03/23 18:17:25	49	Qualification	4180	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	2	false	0	0	0	0	true	1	0	No Climb	0	false	false	false	59	48	5.649				
	2019/03/23 18:25:53	50	Qualification	2976	Red	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	1	0	0	false	2	0	0	0	true	1	1	Low	0	false	false	false	52	78	0				
	2019/03/23 18:37:38	51	Qualification	3681	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	1	1	0	true	0	0	0	1	true	1	1	No Climb	0	true	false	false	43	53	0		can do hatches but if cargo were to go in they would prob fall out. unstable hatches		
	2019/03/23 18:45:27	52	Qualification	5588	Red	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	1	0	2	false	0	0	0	0	true	0	0	Low	0	false	false	false	62	56	0				
	2019/03/23 18:52:59	53	Qualification	949	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	true	false	false	49	61	0				
	2019/03/23 19:01:10	54	Qualification	4682	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	false	0	0	0	0	true	0	0	No Climb	0	true	false	false	31	102	48.58	tried to put a hatch on and things just came off 			
	2019/03/23 19:07:52	55	Qualification	4683	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	66	72	0				
	2019/03/23 19:15:58	56	Qualification	4450	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	false	0	0	0	2	false	0	4	Middle	0	false	false	false	67	55	0				
	2019/03/23 19:21:49	57	Qualification	3663	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	0	1	false	1	1	0	0	false	1	0	0	0	true	0	0	Low	0	false	false	false	69	66	0				
	2019/03/23 19:27:41	58	Qualification	949	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	2	false	0	2	Low	0	false	false	false	38	49	0		kept trying to put cargo in cargo ship but dropped it		
	2019/03/23 19:34:33	59	Qualification	4450	Red	Low	true	true	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	0	1	Low	0	false	false	false	24	69	0		"attempted middle level at end, was able to pick up balls quickly but was attacked by blue team and wasn't able to load cargo"		
	2019/03/23 19:41:30	60	Qualification	4173	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	false	1	0	0	0	false	0	3	No Climb	0	false	false	false	48	102	0		"tried to get to low level but ran out of time, focused on lower rocket cargo and cargo ship cargo"		
	2019/03/23 19:47:44	61	Qualification	4911	Red	Low	true	true	true	1	0	0	0	0	0	0	0	0	0	false	3	0	0	2	false	2	2	0	0	true	0	1	No Climb	0	false	false	false	82	78	0		"tried to get to low level at end but ran out of time, focused on rocket by filling in lower levels first"		
	2019/03/23 11:17:47	1	Qualification	2928	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	2	1	1	0	false	1	0	0	0	false	0	0	Low	0	false	false	false	36	44	0				
	2019/03/23 11:24:22	2	Qualification	2930	Red	High	true	true	true	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	false	1	0	0	2	false	0	5	No Climb	0	false	false	false	51	78	0				
	2019/03/23 11:31:15	3	Qualification	2976	Red	Middle	true	true	true	0	1	0	0	0	0	0	0	0	0	false	1	0	1	0	false	2	2	0	0	false	0	0	No Climb	0	false	false	false	79	43	0				
	2019/03/23 11:40:00	4	Qualification	1258	Red	Middle	true	false	false	0	0	0	0	0	0	0	0	0	0	false	1	0	0	2	false	0	0	0	0	false	3	0	No Climb	0	false	false	false	37	32	0				
	2019/03/23 11:47:40	5	Qualification	3681	Red	High	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	1	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	113	60	0				
	2019/03/23 11:56:30	6	Qualification	5588	Red	High	true	true	true	0	0	0	0	0	0	0	0	1	0	false	2	2	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	58	46	0				
	2019/03/23 12:03:26	7	Qualification	2910	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	1	0	0	1	false	2	1	0	2	false	3	3	High	0	false	false	false	85	62	0				
	2019/03/23 12:13:03	8	Qualification	3588	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	1	1	0	true	0	0	0	0	true	1	0	Low	0	false	false	false	75	27	0				
	2019/03/23 12:18:52	9	Qualification	4915	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	3	High	0	false	false	false	38	32	0				
	2019/03/23 12:29:16	10	Qualification	3826	Red	Middle	true	true	false	0	0	0	0	0	0	0	0	0	0	false	1	0	0	1	false	0	0	0	1	true	1	1	Low	0	false	false	false	53	79	0	"They went in a pretty straight path towards the rocket and missed the hatch, but they didn't make any adjustments which makes me think it was autonomous"			
	2019/03/23 12:33:55	11	Qualification	1983	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	true	0	0	0	0	true	1	3	High	0	false	false	false	48	67	0				
	2019/03/23 12:41:05	12	Qualification	949	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	34	49	16.537		"arm mechanism doesn't work, cargo never came out"		
	2019/03/23 12:50:39	13	Qualification	4180	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	3	false	0	0	0	0	true	0	0	No Climb	0	false	false	false	52	69	0		hatch mechanism would not release a hatch at all		
	2019/03/23 12:57:52	14	Qualification	4512	Red	Middle	false	true	true	0	0	0	1	0	0	0	0	0	0	false	2	1	0	0	false	0	0	0	0	true	0	0	Low	0	false	false	false	62	28	0				
	2019/03/23 14:12:56	16	Qualification	4683	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	44	65	0	did nothing	seemed to.have issues. only drove around		
	2019/03/23 14:20:33	17	Qualification	4089	Red	Low	false	true	false	0	0	0	0	0	0	0	1	0	0	false	1	1	0	0	false	0	0	0	0	false	0	2	High	0	false	false	false	64	49	0				
	2019/03/23 14:29:00	18	Qualification	5827	Red	Low	false	true	false	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	0	0	0	0	false	3	0	High	0	false	false	false	69	47	0		good fast hatch bot and cool climber		
	2019/03/23 14:37:32	19	Qualification	4450	Red	Low	false	true	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	1	4	Low	0	false	false	false	45	79	0		"sketchy hatch thing but cool cargo thing. they can climb middle but didn't successfully this time
"		
	2019/03/23 14:45:54	20	Qualification	3681	Red	Low	false	true	false	0	0	0	1	0	0	0	0	0	0	false	1	1	0	0	false	1	1	0	0	false	1	0	No Climb	0	false	false	false	60	65	0				
	2019/03/23 14:52:17	21	Qualification	5827	Red	Low	false	true	false	0	0	0	1	0	0	0	0	0	0	false	2	0	0	1	false	0	0	0	0	false	1	0	High	0	false	false	false	62	64	0		climbed.high.but didn't retract their climbing mechanism so it didn't count. also targeted by a defense.bot		
	2019/03/23 14:58:52	22	Qualification	4681	Red	Middle	false	true	false	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	false	1	0	0	0	false	0	4	No Climb	0	false	false	false	36	62	0		(playing against 492 so data isn't 100%'accurate)		
	2019/03/23 15:07:03	23	Qualification	3826	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	0	0	0	0	false	1	1	Low	0	false	false	false	51	84	0		lifted a hatch off the ground 		
	2019/03/23 15:13:40	24	Qualification	4089	Red	Low	true	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	true	0	0	0	2	false	1	3	High	0	false	false	false	64	51	0		a Danny DeVito bot 		
	2019/03/23 15:20:24	25	Qualification	4450	Red	High	true	false	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	0	false	0	1	Middle	0	false	false	false	31	77	0		a Danny Devito potato bot		
	2019/03/23 15:28:21	26	Qualification	7461	Red	Middle	true	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	3	Middle	0	false	false	false	57	58	0				
	2019/03/23 15:34:36	27	Qualification	2910	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	3	0	0	0	true	0	0	0	1	false	3	1	High	0	false	false	false	65	68	0		"1 V 5
STRAIGHT UP SAVAGE
I WANT THEM TO HAVE MY BABY"		
	2019/03/23 15:39:01	28	Qualification	3070	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	33	84	0		"wasn't dead just stuck on the field
a real Danny DeVito of a bot"		
	2019/03/23 15:46:22	29	Qualification	2930	Red	Low	false	false	true	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	false	0	0	0	0	false	2	7	High	0	false	false	false	57	17	0		"a bit squirrelly
they went nuts
a real BRUH moment "		
	2019/03/23 15:52:54	30	Qualification	4205	Red	Middle	false	false	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	0	3	High	0	false	false	false	74	57	0		a real Danny Devito potato climb 		
	2019/03/23 15:59:17	31	Qualification	5588	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	1	0	0	true	0	0	0	0	false	2	0	No Climb	0	false	false	false	37	70	0		"UWU
HHHHIIIIIIIIIIIYAAAAAAA"		
	2019/03/23 16:15:47	33	Qualification	1294	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	true	0	0	0	2	false	0	1	No Climb	0	false	false	false	40	48	88.612		"was really good at getting cargo from loading stAtion until it died 
"		
	2019/03/23 16:23:49	34	Qualification	4512	Red	Middle	false	true	true	0	0	0	1	0	0	0	0	0	0	false	0	1	0	1	false	0	0	0	0	true	0	0	Low	0	false	false	false	65	57	0		played defense for sometime		
	2019/03/23 16:43:08	35	Qualification	1899	Red	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	0	0	0	0	true	0	2	Low	0	false	false	false	48	65	0		played some defense 		
	2019/03/23 16:42:44	36	Qualification	4682	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	1	1	No Climb	0	false	false	false	65	53	69.08				
	2019/03/23 16:49:37	37	Qualification	7627	Red	Low	false	true	false	0	0	0	0	0	0	0	0	1	0	false	0	0	0	1	true	0	0	0	0	false	2	1	Low	0	false	false	false	42	66	0				
	2019/03/23 16:58:17	38	Qualification	4683	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	1	0	No Climb	0	false	false	false	59	62	0		played.defense 		
	2019/03/23 17:04:12	39	Qualification	3826	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	2	0	0	false	1	0	0	1	true	0	0	Low	0	false	false	false	81	48	0				
	2019/03/23 17:10:30	40	Qualification	488	Red	Middle	false	true	false	0	0	0	0	0	0	0	0	0	0	false	2	1	0	0	false	0	0	0	0	true	1	0	High	0	false	false	false	64	79	0				
	2019/03/23 17:17:03	41	Qualification	1778	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	true	0	0	0	0	false	0	2	No Climb	0	false	false	false	64	47	0		were pretty slow but able.to.handle.defense as well 		
	2019/03/23 17:24:15	42	Qualification	7629	Red	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	2	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	57	69	0				
	2019/03/23 17:32:07	43	Qualification	4309	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	65	35	0		"played defense, very aggressive "		
	2019/03/23 17:39:11	44	Qualification	4173	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	true	0	0	0	1	false	0	2	Low	0	false	false	false	42	69	0		"played defense a , but not. very effective 

also fell.over "		
	2019/03/23 17:46:41	45	Qualification	488	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	2	0	0	false	0	0	0	0	true	2	0	No Climb	0	false	false	false	56	672	0		limited to.hatches but very effective in putting hatches on.the.rocket 		
	2019/03/23 17:57:43	46	Qualification	5827	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	3	0	No Climb	0	true	false	false	81	87	0		"played some.defense. effective on putting hatches.on cargo.ship but a.little.too aggressive. 

penalty was during sandstorm period when they drove STRAIGHT down the field "		
*	2019/03/23 18:04:46	47	Qualification	492	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	1	0	1	false	0	0	0	0	true	0	0	High	0	false	false	false	68	64	0		good job !!!!!		
	2019/03/23 18:10:21	48	Qualification	4915	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	56	57	122.962		dead the entire match...		
	2019/03/23 18:16:26	49	Qualification	1899	Red	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	2	2	0	0	false	0	1	Low	0	false	false	false	59	48	0				
	2019/03/23 18:25:44	50	Qualification	949	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	2	No Climb	0	false	false	false	52	78	0		"very different mechanism used a launcher to throw the cargo into the cargo ship. this robot is not very effective as it missed a lot.
"		
	2019/03/23 18:35:14	51	Qualification	488	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	2	3	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	43	53	0		sketchy climber		
	2019/03/23 18:44:22	52	Qualification	2412	Red	Middle	false	true	false	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	false	0	0	0	1	false	0	3	High	0	false	false	false	62	56	0				
	2019/03/23 18:52:31	53	Qualification	1778	Red	Low	false	true	false	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	false	0	0	0	0	false	0	4	No Climb	0	false	false	false	49	61	0				
	2019/03/23 19:00:39	54	Qualification	7118	Red	Low	false	true	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	2	No Climb	0	false	false	false	31	102	0				
	2019/03/23 19:07:07	55	Qualification	3588	Red	Middle	false	true	false	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	2	0	0	0	false	1	3	No Climb	0	false	false	false	66	72	0				
	2019/03/23 19:15:44	56	Qualification	2928	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	0	0	false	1	2	0	2	false	2	0	0	0	false	0	0	No Climb	0	false	false	false	67	55	0				
*	2019/03/23 19:21:23	57	Qualification	492	Red	High	true	true	true	0	0	0	1	0	0	0	0	0	0	false	2	2	0	0	false	2	1	0	0	false	0	0	Middle	0	false	false	false	69	66	0				
	2019/03/23 19:27:26	58	Qualification	3588	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	true	0	0	0	0	false	0	0	0	0	false	1	0	No Climb	0	false	false	false	38	49	0				
	2019/03/23 19:33:29	59	Qualification	4683	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	1	No Climb	0	false	false	false	24	69	0				
	2019/03/23 19:40:57	60	Qualification	7627	Red	High	true	true	true	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	0	false	1	0	No Climb	0	false	false	false	48	102	0				
	2019/03/23 19:47:07	61	Qualification	1594	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	false	0	0	0	0	false	0	3	Middle	0	false	false	false	82	78	0		"No mechanism for club, simply physics"		
	2019/03/23 11:58:10	1	Qualification	4915	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	3	Low	0	false	false	false	36	44	0		in the way of own alliance a lot 		
	2019/03/23 11:25:24	2	Qualification	2930	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	false	0	0	0	0	false	1	4	Low	0	true	false	false	51	78	0				
	2019/03/23 11:32:00	3	Qualification	1778	Red	Low	true	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	2	Low	0	false	false	false	79	43	0				
	2019/03/23 11:40:50	4	Qualification	3268	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	false	0	0	0	0	false	0	1	Low	0	false	false	false	37	32	0				
	2019/03/23 11:47:53	5	Qualification	3681	Red	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	1	0	0	0	false	0	0	0	0	true	0	0	Low	0	false	false	false	113	60	0				
	2019/03/23 11:56:34	6	Qualification	5588	Red	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	3	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	58	46	0				
	2019/03/23 12:03:48	7	Qualification	4309	Red	Low	false	true	false	0	0	0	0	0	0	0	1	0	0	false	2	0	0	1	true	2	0	0	0	true	2	0	No Climb	0	false	false	false	85	62	0				
	2019/03/23 12:11:31	8	Qualification	4089	Red	Low	false	true	true	0	0	2	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	2	High	0	false	false	false	60	27	0		"arm detached from robot, climbed early"		
	2019/03/23 12:19:16	9	Qualification	4180	Red	Middle	true	true	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	2	false	0	0	0	0	false	0	0	Low	0	false	false	false	38	32	21.614		"struggle loading hatches
"		
	2019/03/23 12:26:44	10	Qualification	2412	Red	Middle	true	true	true	0	0	0	0	0	0	0	0	0	1	false	0	0	0	0	false	0	0	0	1	false	0	3	No Climb	0	false	false	false	53	79	0		"

"		
	2019/03/23 12:33:43	11	Qualification	4683	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	false	0	0	No Climb	0	false	false	false	48	67	0		nullified team 4512		
	2019/03/23 12:40:57	12	Qualification	5827	Red	Low	false	false	false	0	0	0	1	0	0	0	0	0	0	false	0	0	0	3	false	0	0	0	0	false	1	0	High	0	false	false	false	34	49	0		bad at loading hatches. climb doesn't count cuz of extended mechanism		
	2019/03/23 12:50:34	13	Qualification	5803	Red	Middle	false	false	false	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	0	0	0	1	false	1	4	High	0	false	false	false	52	69	0		very fast mechanism for loading hatches 		
	2019/03/23 12:58:06	14	Qualification	2928	Red	Middle	false	true	true	0	0	0	1	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	3	false	1	4	No Climb	0	false	false	false	62	28	0		"inconsistent cargo
"		
	2019/03/23 14:07:59	15	Qualification	4682	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	2	2	Low	0	false	false	false	51	67	0				
	2019/03/23 14:13:45	16	Qualification	3681	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	2	1	1	0	false	0	0	0	0	true	0	0	Low	0	false	false	false	44	65	0		does not pick up cargo well		
	2019/03/23 14:21:13	17	Qualification	1778	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	1	0	0	0	false	0	3	Low	0	false	false	false	64	49	0		driving problem?		
	2019/03/23 14:30:06	18	Qualification	488	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	3	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	69	47	0				
	2019/03/23 14:38:01	19	Qualification	1983	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	false	0	0	0	0	false	1	1	No Climb	0	false	false	false	45	79	51.15				
	2019/03/23 14:46:40	20	Qualification	2976	Red	Low	false	true	true	1	0	0	0	0	0	0	0	0	0	false	0	1	1	0	false	0	1	0	0	false	0	0	No Climb	0	false	false	false	60	65	0		dropped 2 hatch panels		
	2019/03/23 14:53:02	21	Qualification	5803	Red	Middle	false	true	true	0	0	0	0	0	0	0	0	1	0	false	1	1	0	0	false	0	0	0	0	false	2	2	Low	0	false	false	false	62	64	0	picked up another hatch	pretty fast		
	2019/03/23 15:07:39	22	Qualification	7118	Red	Low	false	true	true	0	0	0	1	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	false	0	0	Low	0	false	false	false	39	62	4.246		"didn't do anything spun around a bit, had trouble getting hatches and cargo"		
	2019/03/23 15:07:16	23	Qualification	488	Red	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	2	0	0	0	false	0	0	0	0	true	1	0	Low	0	false	false	false	31	84	0		fell over when trying to get to high level at end		
	2019/03/23 15:13:24	24	Qualification	1899	Red	Low	false	true	true	0	0	0	0	0	0	0	0	1	0	false	0	0	0	0	true	0	0	0	0	false	0	4	Low	0	false	false	false	64	51	0				
	2019/03/23 15:21:24	25	Qualification	949	Red	Low	false	true	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	1	false	0	3	Low	0	false	false	false	31	77	0				
	2019/03/23 15:54:16	26	Qualification	2976	Red	Low	true	true	true	1	0	0	0	0	0	0	0	0	0	false	1	1	1	0	true	2	0	0	1	false	0	0	Low	0	false	false	false	57	58	0		fast moving 		
